strategy_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
KAMACCIRSI,SIDEWAYS,TRANSITION,345,345,0,130.66075468,0.00216954453131,225,157.55444719,26.89369251,1824.08695652,117,5.85841632314,0.652173913043
KAMACCIRSI,TRANSITION,BEAR,281,281,0,-118.43135454,-0.00326621495847,185,81.26656724,199.69792178,2944.59074733,78,0.406947486061,0.658362989324
KAMACCIRSI,TRANSITION,BULL,345,345,0,-471.75241738,-0.00919414790585,247,304.13201282,775.8844302,2428.88405797,83,0.391981074735,0.715942028986
KAMACCIRSI,TRANSITION,SIDEWAYS,439,439,0,233.27013032,0.00319126791347,301,295.44526682,62.1751365,3219.30523918,150,4.75182337268,0.685649202733
KAMACCIRSI,TRANSITION,TRANSITION,451,451,0,-274.94611374,-0.00547871919191,282,257.22641996,532.1725337,3792.52771619,170,0.483351551745,0.625277161863
MACD_TRIPLE_MA,BEAR,BEAR,2021,2021,0,-288.00965071,-0.00332726691414,1046,280.71086916,568.72051987,191.479465611,355,0.493583156142,0.517565561603
MACD_TRIPLE_MA,BEAR,BULL,136,136,0,-4.99935386,-0.00180068637591,72,25.94410102,30.94345488,143.198529412,69,0.838435821747,0.529411764706
MACD_TRIPLE_MA,BEAR,SIDEWAYS,248,248,0,-18.04464797,-0.00201209259747,132,20.70656447,38.75121244,174.536290323,105,0.534346235026,0.532258064516
MACD_TRIPLE_MA,BEAR,TRANSITION,446,446,0,-39.20037402,-0.00319786030928,251,58.02932571,97.22969973,168.677130045,199,0.596827161568,0.562780269058
MACD_TRIPLE_MA,BULL,BEAR,245,245,0,-16.25606931,-0.00155292488539,123,44.45700253,60.71307184,167.020408163,102,0.732247622837,0.502040816327
MACD_TRIPLE_MA,BULL,BULL,1878,1878,0,-153.94527535,-0.00211729926205,1018,315.98808658,469.93336193,197.060702875,440,0.672410414281,0.542066027689
MACD_TRIPLE_MA,BULL,SIDEWAYS,849,849,0,-69.75416827,-0.00238669228625,441,78.30255452,148.05672279,207.89163722,280,0.52886861903,0.519434628975
MACD_TRIPLE_MA,BULL,TRANSITION,633,633,0,-65.44983697,-0.00236164954859,343,86.13732147,151.58715844,188.625592417,258,0.568236269856,0.541864139021
MACD_TRIPLE_MA,SIDEWAYS,BEAR,388,388,0,-16.76466742,-0.00259348510355,181,29.82750289,46.59217031,211.546391753,146,0.640182732239,0.466494845361
MACD_TRIPLE_MA,SIDEWAYS,BULL,305,305,0,-20.52697877,-0.00168931406065,185,62.12917041,82.65614918,177.540983607,132,0.751658176994,0.606557377049
MACD_TRIPLE_MA,SIDEWAYS,SIDEWAYS,986,986,0,-28.23538645,-0.00127926095619,509,85.50297254,113.73835899,243.220081136,275,0.751751417018,0.516227180527
MACD_TRIPLE_MA,SIDEWAYS,TRANSITION,505,505,0,-22.60000219,-0.0012814585729,271,68.025646,90.62564819,225.861386139,215,0.750622449148,0.536633663366
MACD_TRIPLE_MA,TRANSITION,BEAR,409,409,0,-45.23539022,-0.00320156104905,215,53.5919828,98.82737302,243.068459658,131,0.54227873475,0.525672371638
MACD_TRIPLE_MA,TRANSITION,BULL,307,307,0,-52.55090107,-0.00398089209223,174,72.16921907,124.72012014,167.068403909,114,0.578649371,0.5667752443
MACD_TRIPLE_MA,TRANSITION,SIDEWAYS,684,684,0,-48.35201371,-0.00285069083209,341,58.77771734,107.12973105,215.372807018,212,0.54865924486,0.498538011696
MACD_TRIPLE_MA,TRANSITION,TRANSITION,722,722,0,-76.06801546,-0.00303818189698,361,71.22415976,147.29217522,229.072022161,249,0.483556982261,0.5
MADisplaceV3,BEAR,BEAR,54,54,0,27.61948877,0.0039953731315,37,103.97795623,76.35846746,66.1111111111,26,1.36170826483,0.685185185185
MADisplaceV3,BEAR,BULL,23,23,0,15.59492074,0.00423833120747,14,39.3319366,23.73701586,53.2608695652,13,1.65698741712,0.608695652174
MADisplaceV3,BEAR,SIDEWAYS,12,12,0,19.74207595,0.00975507228492,9,24.43074147,4.68866552,34.5833333333,6,5.2105959288,0.75
MADisplaceV3,BEAR,TRANSITION,16,16,0,-11.4761961,-0.00392500246192,8,28.34818709,39.82438319,53.125,9,0.7118299097,0.5
MADisplaceV3,BULL,BEAR,20,20,0,-6.78124418,-0.00265346550609,10,30.97257678,37.75382096,46.5,10,0.820382573007,0.5
MADisplaceV3,BULL,BULL,220,220,0,202.57212774,0.00614201749558,158,456.83857773,254.26644999,41.7727272727,71,1.79669231921,0.718181818182
MADisplaceV3,BULL,SIDEWAYS,40,40,0,44.69137322,0.00727791135175,27,80.39390809,35.70253487,49.75,20,2.25177031218,0.675
MADisplaceV3,BULL,TRANSITION,43,43,0,-23.51430326,-0.00191260570436,24,77.25672782,100.77103108,37.5581395349,23,0.766656121229,0.558139534884
MADisplaceV3,SIDEWAYS,BEAR,3,3,0,8.79010412,0.0181674894051,3,8.79010412,0,75,3,,1
MADisplaceV3,SIDEWAYS,BULL,21,21,0,22.81474939,0.00771566506315,16,40.44112091,17.62637152,38.5714285714,14,2.29435314376,0.761904761905
MADisplaceV3,SIDEWAYS,SIDEWAYS,13,13,0,36.23842819,0.0165176464076,11,37.62424667,1.38581848,43.8461538462,7,27.1494767987,0.846153846154
MADisplaceV3,SIDEWAYS,TRANSITION,12,12,0,-3.6687038,-0.00196921924468,7,19.01896215,22.68766595,81.6666666667,8,0.838295230189,0.583333333333
MADisplaceV3,TRANSITION,BEAR,2,2,0,0.78789904,0.00274284984643,1,3.15774484,2.3698458,80,2,1.33246848381,0.5
MADisplaceV3,TRANSITION,BULL,41,41,0,57.25043428,0.00901874556838,31,111.72798424,54.47754996,47.8048780488,21,2.0508995783,0.756097560976
MADisplaceV3,TRANSITION,SIDEWAYS,33,33,0,-4.38652776,-0.000665070863324,22,68.64825463,73.03478239,68.9393939394,13,0.939939195867,0.666666666667
MADisplaceV3,TRANSITION,TRANSITION,27,27,0,34.36666142,0.00896197158077,20,50.10359156,15.73693014,62.4074074074,17,3.18382245548,0.740740740741
MacdStrategy,BEAR,BEAR,136,136,0,-2468.70580415,-0.0141892091432,34,2126.18069249,4594.88649664,26100,94,0.462727576415,0.25
MacdStrategy,BEAR,BULL,3,3,0,-154.44450819,-0.101740039709,0,0,154.44450819,4320,2,0,0
MacdStrategy,BEAR,SIDEWAYS,20,20,0,16.34746923,0.0017211233073,4,669.93802959,653.59056036,24408,18,1.02501178906,0.2
MacdStrategy,BEAR,TRANSITION,11,11,0,79.37805836,0.0440153461235,4,391.56128352,312.18322516,22909.0909091,11,1.25426753253,0.363636363636
MacdStrategy,BULL,BEAR,10,10,0,134.45327379,0.0220584472266,4,364.38249763,229.92922384,33552,6,1.58475939485,0.4
MacdStrategy,BULL,BULL,8,8,0,326.2328723,0.135023564325,4,498.0497775,171.8169052,15480,7,2.8987239464,0.5
MacdStrategy,BULL,SIDEWAYS,16,16,0,942.88076061,0.162975332412,10,1146.04006069,203.15930008,25740,15,5.64109081021,0.625
MacdStrategy,BULL,TRANSITION,5,5,0,136.37494419,0.207307184549,2,287.67366599,151.2987218,25056,4,1.90136216993,0.4
MacdStrategy,SIDEWAYS,BEAR,27,27,0,1549.60477588,0.1424160144,18,1896.39535032,346.79057444,36800,21,5.46841664709,0.666666666667
MacdStrategy,SIDEWAYS,BULL,1,1,0,-51.765967,-0.101797931674,0,0,51.765967,4320,1,0,0
MacdStrategy,SIDEWAYS,SIDEWAYS,48,48,0,927.58880228,0.0603374234826,23,1893.12161258,965.5328103,21570,39,1.96070148252,0.479166666667
MacdStrategy,SIDEWAYS,TRANSITION,9,9,0,-51.70318343,0.00252655346597,3,177.78208556,229.48526899,27520,9,0.774699336225,0.333333333333
MacdStrategy,TRANSITION,BEAR,26,26,0,862.68651003,0.12866445321,12,1409.29410428,546.60759425,32898.4615385,22,2.57825562452,0.461538461538
MacdStrategy,TRANSITION,BULL,2,2,0,2.55263752,0.0323784815743,1,63.3863367,60.83369918,29520,2,1.04196091236,0.5
MacdStrategy,TRANSITION,SIDEWAYS,24,24,0,413.88850251,0.04680749702,8,1066.29501907,652.40651656,16080,22,1.6344027719,0.333333333333
MacdStrategy,TRANSITION,TRANSITION,31,31,0,207.35835097,0.0314974047773,12,1023.96574044,816.60738947,21181.9354839,27,1.25392661595,0.387096774194
MarketChyperHyperStrategy,BEAR,BEAR,614,614,0,196.6654945,0.00293161664142,386,1317.60447352,1120.93897902,2042.05211726,254,1.17544710121,0.628664495114
MarketChyperHyperStrategy,BEAR,BULL,65,65,0,-7.8600402,-0.00124231593992,34,154.47622209,162.33626229,1745.53846154,49,0.951581734795,0.523076923077
MarketChyperHyperStrategy,BEAR,SIDEWAYS,94,94,0,-41.15103096,-0.00586784256068,56,106.61541418,147.76644514,2084.68085106,71,0.721513020625,0.595744680851
MarketChyperHyperStrategy,BEAR,TRANSITION,122,122,0,-89.78957396,-0.00673217504521,74,156.68463521,246.47420917,2198.36065574,91,0.635703977863,0.606557377049
MarketChyperHyperStrategy,BULL,BEAR,60,60,0,9.45475049,0.000760396920183,38,103.22441723,93.76966674,1730,43,1.10082952002,0.633333333333
MarketChyperHyperStrategy,BULL,BULL,457,457,0,-318.6283182,-0.00588901564007,269,699.30078186,1017.92910006,2156.19256018,208,0.686983780912,0.588621444201
MarketChyperHyperStrategy,BULL,SIDEWAYS,191,191,0,20.06104292,0.00107493528796,114,232.2542961,212.19325318,2611.09947644,126,1.09454137971,0.596858638743
MarketChyperHyperStrategy,BULL,TRANSITION,143,143,0,37.22213532,0.000795620792461,82,248.7318164,211.50968108,2574.96503497,114,1.1759831282,0.573426573427
MarketChyperHyperStrategy,SIDEWAYS,BEAR,114,114,0,-2.7409531,0.000437552094037,67,110.24049341,112.98144651,2231.57894737,75,0.975739794589,0.587719298246
MarketChyperHyperStrategy,SIDEWAYS,BULL,64,64,0,110.96334953,0.0147528096097,47,154.65661507,43.69326554,2151.5625,52,3.53959845204,0.734375
MarketChyperHyperStrategy,SIDEWAYS,SIDEWAYS,376,376,0,-32.38247112,-0.00275540009632,221,407.36840891,439.75088003,2380.85106383,198,0.926361782112,0.587765957447
MarketChyperHyperStrategy,SIDEWAYS,TRANSITION,138,138,0,139.51277744,0.012406642379,93,256.94595003,117.43317259,2104.34782609,111,2.188018465,0.673913043478
MarketChyperHyperStrategy,TRANSITION,BEAR,149,149,0,-264.17752911,-0.0186710043747,87,165.06124966,429.23877877,2172.08053691,95,0.384544122814,0.58389261745
MarketChyperHyperStrategy,TRANSITION,BULL,96,96,0,-166.96999536,-0.0167071365622,47,151.50141565,318.47141101,2415.625,66,0.475714335455,0.489583333333
MarketChyperHyperStrategy,TRANSITION,SIDEWAYS,246,246,0,-105.14725517,-0.00522004466566,140,294.58195899,399.72921416,2538.04878049,147,0.736953789102,0.569105691057
MarketChyperHyperStrategy,TRANSITION,TRANSITION,264,264,0,-207.99067833,-0.00682637499147,146,312.82378384,520.81446217,2505.22727273,167,0.600643427866,0.55303030303
NWEv6_new,BEAR,BEAR,1311,1311,0,-180.6298513,-0.00381016876572,862,482.55667783,663.18652913,468.139588101,330,0.727633413277,0.657513348589
NWEv6_new,BEAR,BULL,129,129,0,-25.5490589,-0.00547755429284,83,38.06917533,63.61823423,357.837209302,72,0.598400376728,0.643410852713
NWEv6_new,BEAR,SIDEWAYS,174,174,0,1.44691392,-0.00012232013184,124,48.72571601,47.27880209,464.948275862,114,1.03060386169,0.712643678161
NWEv6_new,BEAR,TRANSITION,268,268,0,-26.88873064,-0.00294774030435,187,93.0207797,119.90951034,457.007462687,145,0.775758148259,0.69776119403
NWEv6_new,BULL,BEAR,140,140,0,-3.22580723,-0.00195212901421,99,62.56609977,65.791907,446.421428571,69,0.950969543564,0.707142857143
NWEv6_new,BULL,BULL,1188,1188,0,-203.93936899,-0.00227899423768,840,489.9207279,693.86009689,483.654040404,345,0.706079986579,0.707070707071
NWEv6_new,BULL,SIDEWAYS,465,465,0,-19.81018854,-6.96494484986e-05,336,163.18675204,182.99694058,758.619354839,203,0.891745793797,0.722580645161
NWEv6_new,BULL,TRANSITION,336,336,0,0.92059277,0.00119751542916,261,148.68434647,147.7637537,605.678571429,186,1.00623016638,0.776785714286
NWEv6_new,SIDEWAYS,BEAR,185,185,0,-42.52768279,-0.00516169932387,114,38.98366655,81.51134934,726.12972973,89,0.478260596416,0.616216216216
NWEv6_new,SIDEWAYS,BULL,165,165,0,8.77768005,-0.000522807363593,120,82.38486566,73.60718561,562.109090909,87,1.11925031472,0.727272727273
NWEv6_new,SIDEWAYS,SIDEWAYS,638,638,0,-18.8844326,-0.00425583949794,411,160.06179972,178.94623232,717.173981191,229,0.894468677238,0.644200626959
NWEv6_new,SIDEWAYS,TRANSITION,282,282,0,-33.12165963,-0.00333741270024,193,103.57559031,136.69724994,605.127659574,150,0.757700614719,0.684397163121
NWEv6_new,TRANSITION,BEAR,280,280,0,-70.22816911,-0.0071741225894,180,75.06071666,145.28888577,593.903571429,116,0.51663082322,0.642857142857
NWEv6_new,TRANSITION,BULL,253,253,0,-93.6936517,-0.00690350836127,166,126.11632398,219.80997568,458.608695652,106,0.573751594257,0.656126482213
NWEv6_new,TRANSITION,SIDEWAYS,473,473,0,-133.12095036,-0.00936893510594,279,112.46840106,245.58935142,677.397463002,184,0.457953084732,0.589852008457
NWEv6_new,TRANSITION,TRANSITION,486,486,0,-116.81705204,-0.0052264815156,318,152.03191394,268.84896598,710.839506173,213,0.56549190504,0.654320987654
NostalgiaForInfinityV1,BEAR,BEAR,272,272,0,-281.23169965,-0.00371560112055,132,586.72557442,867.95727407,449.871323529,128,0.675984396869,0.485294117647
NostalgiaForInfinityV1,BEAR,BULL,55,55,0,-80.20951043,-0.00343279785841,24,214.74603189,294.95554232,416.909090909,45,0.728062372386,0.436363636364
NostalgiaForInfinityV1,BEAR,SIDEWAYS,45,45,0,70.56906586,0.00678708379689,27,165.37418505,94.80511919,441.888888889,32,1.74435923358,0.6
NostalgiaForInfinityV1,BEAR,TRANSITION,56,56,0,56.84615296,0.00283308435353,35,175.7807025,118.93454954,389.642857143,42,1.47796164512,0.625
NostalgiaForInfinityV1,BULL,BEAR,52,52,0,133.09865038,0.01004390322,34,214.69747084,81.59882046,292.980769231,23,2.63113448981,0.653846153846
NostalgiaForInfinityV1,BULL,BULL,721,721,0,851.9674506,0.00586061683151,448,2339.26920658,1487.30175598,368.550624133,301,1.57282756991,0.621359223301
NostalgiaForInfinityV1,BULL,SIDEWAYS,283,283,0,160.69552147,0.00311723686262,167,749.71880084,589.02327937,359.25795053,128,1.27281692778,0.590106007067
NostalgiaForInfinityV1,BULL,TRANSITION,199,199,0,239.8660811,0.00485790553878,118,624.9856946,385.1196135,367.914572864,125,1.62283527686,0.592964824121
NostalgiaForInfinityV1,SIDEWAYS,BEAR,69,69,0,-14.5319509,-0.00172396523076,35,91.22242105,105.75437195,363.985507246,46,0.862587705529,0.507246376812
NostalgiaForInfinityV1,SIDEWAYS,BULL,108,108,0,237.69528414,0.00912497431451,70,406.06646624,168.3711821,345.740740741,65,2.41173377282,0.648148148148
NostalgiaForInfinityV1,SIDEWAYS,SIDEWAYS,419,419,0,553.14110736,0.00488377455179,257,1068.76797757,515.62687021,386.718377088,189,2.07275462028,0.613365155131
NostalgiaForInfinityV1,SIDEWAYS,TRANSITION,139,139,0,203.11395986,0.00402548011626,85,444.18057121,241.06661135,354.64028777,91,1.84256363302,0.611510791367
NostalgiaForInfinityV1,TRANSITION,BEAR,64,64,0,6.49879916,0.00259524529902,39,113.44614009,106.94734093,352.265625,34,1.06076634635,0.609375
NostalgiaForInfinityV1,TRANSITION,BULL,94,94,0,157.29027788,0.00628656220734,59,406.49513073,249.20485285,330,53,1.63116859917,0.627659574468
NostalgiaForInfinityV1,TRANSITION,SIDEWAYS,165,165,0,-334.808156,-0.00637358080769,83,334.92616126,669.73431726,419.03030303,95,0.500088098562,0.50303030303
NostalgiaForInfinityV1,TRANSITION,TRANSITION,168,168,0,-200.27099567,-0.00345090994538,82,331.72848345,531.99947912,436.071428571,101,0.623550391438,0.488095238095
NostalgiaForInfinityV2,BEAR,BEAR,53,53,0,-20.22281358,9.93972934021e-05,22,198.40512199,218.62793557,636.320754717,35,0.90750123708,0.415094339623
NostalgiaForInfinityV2,BEAR,BULL,32,32,0,-54.41164821,-0.00367905461461,11,134.72423526,189.13588347,593.59375,27,0.71231451583,0.34375
NostalgiaForInfinityV2,BEAR,SIDEWAYS,8,8,0,25.17983921,0.0209208224404,3,63.84689214,38.66705293,430.625,7,1.65119623302,0.375
NostalgiaForInfinityV2,BEAR,TRANSITION,7,7,0,-18.84879361,-0.00760041623735,3,18.12574669,36.9745403,848.571428571,7,0.490222367687,0.428571428571
NostalgiaForInfinityV2,BULL,BEAR,10,10,0,-12.94389241,0.00106648778113,1,52.60283588,65.54672829,414.5,8,0.802524202997,0.1
NostalgiaForInfinityV2,BULL,BULL,240,240,0,1087.19894119,0.019440227033,130,1919.74665108,832.54770989,590.729166667,123,2.30586983578,0.541666666667
NostalgiaForInfinityV2,BULL,SIDEWAYS,60,60,0,88.15206113,0.00878881189352,30,318.02163961,229.86957848,574.333333333,43,1.3834872875,0.5
NostalgiaForInfinityV2,BULL,TRANSITION,49,49,0,484.18567156,0.0434755262165,33,571.57433924,87.38866768,591.224489796,35,6.54060022214,0.673469387755
NostalgiaForInfinityV2,SIDEWAYS,BEAR,5,5,0,38.19787063,0.0229044815136,3,46.37162599,8.17375536,1070,4,5.67323389894,0.6
NostalgiaForInfinityV2,SIDEWAYS,BULL,26,26,0,132.07281113,0.0172771817303,17,180.80253302,48.72972189,778.846153846,22,3.71031325457,0.653846153846
NostalgiaForInfinityV2,SIDEWAYS,SIDEWAYS,36,36,0,381.6863986,0.0291079210576,24,426.72342617,45.03702757,870.416666667,26,9.47494648724,0.666666666667
NostalgiaForInfinityV2,SIDEWAYS,TRANSITION,14,14,0,12.92863094,0.00925197695104,7,79.48966231,66.56103137,451.071428571,13,1.19423723873,0.5
NostalgiaForInfinityV2,TRANSITION,BEAR,4,4,0,-36.06352511,-0.0266576401008,0,0,36.06352511,600,2,0,0
NostalgiaForInfinityV2,TRANSITION,BULL,58,58,0,195.59712156,0.00897745000668,29,444.99442739,249.39730583,459.482758621,39,1.78427920827,0.5
NostalgiaForInfinityV2,TRANSITION,SIDEWAYS,42,42,0,256.76910782,0.0186932940518,23,446.93861749,190.16950967,644.761904762,32,2.35021175721,0.547619047619
NostalgiaForInfinityV2,TRANSITION,TRANSITION,33,33,0,112.7468385,0.0176432097212,18,248.96200743,136.21516893,571.212121212,25,1.82771132896,0.545454545455
PowerTower,BEAR,BEAR,575,575,0,-391.43686621,-0.00305347395019,395,884.40354627,1275.84041248,3107,135,0.693192924145,0.686956521739
PowerTower,BEAR,BULL,62,62,0,-134.78267891,-0.0133915353693,41,100.16456453,234.94724344,3585.08064516,19,0.426327898397,0.661290322581
PowerTower,BEAR,SIDEWAYS,91,91,0,28.53478163,0.00202169379157,61,73.06454171,44.52976008,1691.75824176,26,1.64080250104,0.67032967033
PowerTower,BEAR,TRANSITION,144,144,0,-41.45638622,-0.00111874031719,96,252.93441635,294.39080257,1604.58333333,39,0.859179071295,0.666666666667
PowerTower,BULL,BEAR,108,108,0,131.1094446,0.00670050289359,67,211.90471855,80.79527395,886.064814815,23,2.62273655612,0.62037037037
PowerTower,BULL,BULL,889,889,0,321.6512608,0.00271591837361,642,1734.29498641,1412.64372561,1847.9583802,170,1.22769453824,0.722159730034
PowerTower,BULL,SIDEWAYS,207,207,0,133.57983505,0.00491099250871,153,543.30883299,409.72899794,1988.62318841,48,1.32601996862,0.739130434783
PowerTower,BULL,TRANSITION,166,166,0,-129.72237664,-0.0041478544405,117,291.46893312,421.19130976,2686.92771084,47,0.692010795014,0.704819277108
PowerTower,SIDEWAYS,BEAR,133,133,0,21.88428319,0.00128866291226,82,70.25872434,48.37444115,1855.82706767,36,1.45239350925,0.616541353383
PowerTower,SIDEWAYS,BULL,138,138,0,91.82326993,0.00424189544661,105,241.56352774,149.74025781,1420.32608696,33,1.61321698836,0.760869565217
PowerTower,SIDEWAYS,SIDEWAYS,309,309,0,-11.40221616,0.000796500535137,209,333.54225792,344.94447408,1599.30420712,69,0.966944778024,0.676375404531
PowerTower,SIDEWAYS,TRANSITION,185,185,0,236.02008395,0.00717070663904,124,287.18695186,51.16686791,1395.05405405,42,5.61275222797,0.67027027027
PowerTower,TRANSITION,BEAR,211,211,0,-97.37740384,-0.00333728616913,145,134.82378857,232.20119241,2128.34123223,43,0.580633489306,0.687203791469
PowerTower,TRANSITION,BULL,118,118,0,-229.64063142,-0.0100374548301,79,134.02544555,363.66607697,4323.81355932,31,0.368539861256,0.669491525424
PowerTower,TRANSITION,SIDEWAYS,236,236,0,239.43878108,0.00657985326839,173,446.98101334,207.54223226,3746.12288136,59,2.1536870278,0.733050847458
PowerTower,TRANSITION,TRANSITION,197,197,0,-16.89352612,-0.00118711407241,138,338.83326521,355.72679133,2185.91370558,44,0.952509829083,0.700507614213
RegimeFilterStrategy,BEAR,BEAR,523,160,363,-658.51306499,-0.00636406040482,139,2615.79529413,3274.30835912,3955.41108987,226,0.79888483528,0.265774378585
RegimeFilterStrategy,BEAR,BULL,52,23,29,-48.28294333,-0.00579771790458,14,238.75441547,287.0373588,1997.30769231,40,0.831788644057,0.269230769231
RegimeFilterStrategy,BEAR,SIDEWAYS,77,31,46,85.41257288,0.00594638078955,26,506.23595115,420.82337827,4760.25974026,66,1.20296537049,0.337662337662
RegimeFilterStrategy,BEAR,TRANSITION,97,36,61,23.79410478,0.000874754571453,30,610.33199815,586.53789337,4073.19587629,73,1.04056703761,0.309278350515
RegimeFilterStrategy,BULL,BEAR,43,21,22,-207.67801483,-0.0284234192487,6,123.33359765,331.01161248,3644.65116279,34,0.372595984552,0.139534883721
RegimeFilterStrategy,BULL,BULL,431,303,128,59.21557551,0.00163600095019,136,2496.36206463,2437.14648912,4450.16241299,245,1.02429709325,0.315545243619
RegimeFilterStrategy,BULL,SIDEWAYS,208,128,80,-15.71692038,0.00316615085506,67,1139.30016092,1155.0170813,5088.46153846,130,0.986392477969,0.322115384615
RegimeFilterStrategy,BULL,TRANSITION,136,89,47,-66.96080824,-0.00459367943496,38,709.73121381,776.69202205,5920.58823529,106,0.913787181613,0.279411764706
RegimeFilterStrategy,SIDEWAYS,BEAR,73,33,40,-35.5479708,-0.00237806591647,21,363.28987083,398.83784163,5446.84931507,52,0.91087111831,0.287671232877
RegimeFilterStrategy,SIDEWAYS,BULL,74,55,19,9.98701776,-0.00073575157355,23,418.67691656,408.6898988,4247.02702703,55,1.02443666406,0.310810810811
RegimeFilterStrategy,SIDEWAYS,SIDEWAYS,287,155,132,502.2386857,0.0125430664015,109,1854.79746984,1352.55878414,7080,170,1.37132484857,0.379790940767
RegimeFilterStrategy,SIDEWAYS,TRANSITION,125,64,61,-48.38528118,-0.000544014505852,38,678.44480345,726.83008463,4559.04,93,0.933429721467,0.304
RegimeFilterStrategy,TRANSITION,BEAR,123,31,92,143.29207093,0.00808293707969,43,818.66134775,675.36927682,4701.95121951,77,1.21216847708,0.349593495935
RegimeFilterStrategy,TRANSITION,BULL,74,37,37,156.61938023,0.0129431575377,28,512.20034067,355.58096044,4505.67567568,58,1.44046053545,0.378378378378
RegimeFilterStrategy,TRANSITION,SIDEWAYS,204,83,121,50.82061295,0.004611391715,67,1198.785339,1147.96472605,5815.58823529,125,1.04427018688,0.328431372549
RegimeFilterStrategy,TRANSITION,TRANSITION,174,74,100,154.76266134,0.00525019752202,58,1040.6142562,885.85159486,6029.65517241,119,1.17470495311,0.333333333333
RobotradingBody,BEAR,BEAR,323,323,0,-144.08766252,-0.00392346309648,201,486.58995933,630.67762185,447.306501548,117,0.771535159124,0.622291021672
RobotradingBody,BEAR,BULL,46,46,0,-38.71847032,-0.00657249973169,29,95.48278163,134.20125195,459.130434783,32,0.711489499856,0.630434782609
RobotradingBody,BEAR,SIDEWAYS,43,43,0,-17.45158248,-0.00072702859786,30,48.76128244,66.21286492,401.860465116,29,0.736432149536,0.697674418605
RobotradingBody,BEAR,TRANSITION,59,59,0,32.43945368,0.00435533402351,42,91.59847873,59.15902505,353.898305085,45,1.54834327734,0.71186440678
RobotradingBody,BULL,BEAR,37,37,0,101.68348233,0.0248774745588,27,119.85087701,18.16739468,317.837837838,25,6.59703161191,0.72972972973
RobotradingBody,BULL,BULL,439,439,0,131.43921799,0.00396118818124,301,661.12883703,529.68961904,390.341685649,186,1.24814384361,0.685649202733
RobotradingBody,BULL,SIDEWAYS,194,194,0,-22.37784164,-0.000322088798923,122,166.84505243,189.22289407,413.195876289,117,0.881738191618,0.628865979381
RobotradingBody,BULL,TRANSITION,138,138,0,-13.64411627,0.000429995937723,87,144.50767787,158.15179414,372.173913043,85,0.913727717449,0.630434782609
RobotradingBody,SIDEWAYS,BEAR,67,67,0,-8.76104199,-0.000595633764871,39,43.32999898,52.09104097,408.358208955,40,0.831812883236,0.582089552239
RobotradingBody,SIDEWAYS,BULL,62,62,0,29.10372161,0.0034711204005,34,102.31503953,73.21131792,441.290322581,39,1.39753036056,0.548387096774
RobotradingBody,SIDEWAYS,SIDEWAYS,273,273,0,-40.09026224,-0.00119575395004,162,232.33686104,272.42712328,412.307692308,123,0.852840415604,0.593406593407
RobotradingBody,SIDEWAYS,TRANSITION,109,109,0,27.14145102,0.00145306857904,76,140.09880488,112.95735386,413.944954128,70,1.24028051377,0.697247706422
RobotradingBody,TRANSITION,BEAR,128,128,0,-66.27898184,-0.00439652132153,75,108.51389837,174.79288021,450,64,0.620814178699,0.5859375
RobotradingBody,TRANSITION,BULL,109,109,0,137.69564989,0.00914202123506,67,255.01575217,117.32010228,440.366972477,56,2.17367481969,0.614678899083
RobotradingBody,TRANSITION,SIDEWAYS,192,192,0,-169.18528401,-0.00747410274336,94,137.88910339,307.0743874,496.25,104,0.449041369284,0.489583333333
RobotradingBody,TRANSITION,TRANSITION,243,243,0,-125.64259244,-0.00488779270452,125,183.71345765,309.35605009,463.209876543,138,0.593857652361,0.514403292181
SMAIP3,BEAR,BEAR,36,36,0,57.09838802,0.0107403014747,28,57.15824114,0.05985312,231.944444444,15,954.975131455,0.777777777778
SMAIP3,BEAR,BULL,17,17,0,-13.99461955,-0.00353656279751,13,47.86859894,61.86321849,644.705882353,14,0.773781256592,0.764705882353
SMAIP3,BEAR,SIDEWAYS,4,4,0,-0.00152336,-2.71168548832e-06,2,0.00257988,0.00410324,208.75,2,0.628742164728,0.5
SMAIP3,BEAR,TRANSITION,4,4,0,-41.98130653,-0.0645745811137,3,11.87758742,53.85889395,802.5,3,0.220531588172,0.75
SMAIP3,BULL,BEAR,13,13,0,38.4867824,0.0207621839661,8,38.507537,0.0207546,282.307692308,7,1855.37360392,0.615384615385
SMAIP3,BULL,BULL,112,112,0,220.62093094,0.0139590517966,88,350.13868425,129.51775331,412.366071429,50,2.7034030108,0.785714285714
SMAIP3,BULL,SIDEWAYS,25,25,0,74.57636148,0.017710960834,22,74.58248456,0.00612308,192.4,15,12180.5504027,0.88
SMAIP3,BULL,TRANSITION,16,16,0,-0.0756754,-0.00125592357411,13,46.57290964,46.64858504,697.1875,9,0.998377755725,0.8125
SMAIP3,SIDEWAYS,BULL,13,13,0,50.26421465,0.0248874536565,10,50.27147229,0.00725764,331.538461538,9,6926.69687254,0.769230769231
SMAIP3,SIDEWAYS,SIDEWAYS,11,11,0,33.95488103,0.0187612341122,9,33.95597471,0.00109368,205,8,31047.4496288,0.818181818182
SMAIP3,SIDEWAYS,TRANSITION,8,8,0,53.63871391,0.0406974913661,8,53.63871391,0,223.125,4,,1
