pair,episode_id,regime,start,end,days
ADA/USDT,1,BEAR,2020-03-01T00:00:00Z,2020-03-06T00:00:00Z,6
ADA/USDT,2,TRANSITION,2020-03-07T00:00:00Z,2020-03-09T00:00:00Z,3
ADA/USDT,3,BEAR,2020-03-10T00:00:00Z,2020-04-06T00:00:00Z,28
ADA/USDT,4,BULL,2020-04-07T00:00:00Z,2020-04-10T00:00:00Z,4
ADA/USDT,5,BEAR,2020-04-11T00:00:00Z,2020-04-12T00:00:00Z,2
ADA/USDT,6,TRANSITION,2020-04-13T00:00:00Z,2020-04-17T00:00:00Z,5
ADA/USDT,7,SIDEWAYS,2020-04-18T00:00:00Z,2020-04-25T00:00:00Z,8
ADA/USDT,8,TRANSITION,2020-04-26T00:00:00Z,2020-04-27T00:00:00Z,2
ADA/USDT,9,BULL,2020-04-28T00:00:00Z,2020-05-10T00:00:00Z,13
ADA/USDT,10,BEAR,2020-05-11T00:00:00Z,2020-05-12T00:00:00Z,2
ADA/USDT,11,BULL,2020-05-13T00:00:00Z,2020-05-21T00:00:00Z,9
ADA/USDT,12,TRANSITION,2020-05-22T00:00:00Z,2020-05-26T00:00:00Z,5
ADA/USDT,13,SIDEWAYS,2020-05-27T00:00:00Z,2020-05-28T00:00:00Z,2
ADA/USDT,14,TRANSITION,2020-05-29T00:00:00Z,2020-05-31T00:00:00Z,3
ADA/USDT,15,BULL,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,15
ADA/USDT,16,BEAR,2020-06-16T00:00:00Z,2020-06-18T00:00:00Z,3
ADA/USDT,17,BULL,2020-06-19T00:00:00Z,2020-06-19T00:00:00Z,1
ADA/USDT,18,TRANSITION,2020-06-20T00:00:00Z,2020-06-24T00:00:00Z,5
ADA/USDT,19,SIDEWAYS,2020-06-25T00:00:00Z,2020-07-03T00:00:00Z,9
ADA/USDT,20,TRANSITION,2020-07-04T00:00:00Z,2020-07-06T00:00:00Z,3
ADA/USDT,21,BULL,2020-07-07T00:00:00Z,2020-08-07T00:00:00Z,32
ADA/USDT,22,TRANSITION,2020-08-08T00:00:00Z,2020-08-12T00:00:00Z,5
ADA/USDT,23,SIDEWAYS,2020-08-13T00:00:00Z,2020-08-23T00:00:00Z,11
ADA/USDT,24,TRANSITION,2020-08-24T00:00:00Z,2020-08-27T00:00:00Z,4
ADA/USDT,25,BEAR,2020-08-28T00:00:00Z,2020-09-28T00:00:00Z,32
ADA/USDT,26,BULL,2020-09-29T00:00:00Z,2020-10-02T00:00:00Z,4
ADA/USDT,27,TRANSITION,2020-10-03T00:00:00Z,2020-10-06T00:00:00Z,4
ADA/USDT,28,SIDEWAYS,2020-10-07T00:00:00Z,2020-10-13T00:00:00Z,7
ADA/USDT,29,TRANSITION,2020-10-14T00:00:00Z,2020-10-21T00:00:00Z,8
ADA/USDT,30,SIDEWAYS,2020-10-22T00:00:00Z,2020-10-31T00:00:00Z,10
ADA/USDT,31,TRANSITION,2020-11-01T00:00:00Z,2020-11-15T00:00:00Z,15
ADA/USDT,32,SIDEWAYS,2020-11-16T00:00:00Z,2020-11-21T00:00:00Z,6
ADA/USDT,33,TRANSITION,2020-11-22T00:00:00Z,2020-11-23T00:00:00Z,2
ADA/USDT,34,BULL,2020-11-24T00:00:00Z,2020-12-08T00:00:00Z,15
ADA/USDT,35,TRANSITION,2020-12-09T00:00:00Z,2020-12-13T00:00:00Z,5
ADA/USDT,36,SIDEWAYS,2020-12-14T00:00:00Z,2021-01-04T00:00:00Z,22
ADA/USDT,37,TRANSITION,2021-01-05T00:00:00Z,2021-01-06T00:00:00Z,2
ADA/USDT,38,BULL,2021-01-07T00:00:00Z,2021-01-22T00:00:00Z,16
ADA/USDT,39,BEAR,2021-01-23T00:00:00Z,2021-01-24T00:00:00Z,2
ADA/USDT,40,TRANSITION,2021-01-25T00:00:00Z,2021-01-29T00:00:00Z,5
ADA/USDT,41,SIDEWAYS,2021-01-30T00:00:00Z,2021-02-05T00:00:00Z,7
ADA/USDT,42,TRANSITION,2021-02-06T00:00:00Z,2021-02-06T00:00:00Z,1
ADA/USDT,43,BULL,2021-02-07T00:00:00Z,2021-03-10T00:00:00Z,32
ADA/USDT,44,TRANSITION,2021-03-11T00:00:00Z,2021-03-14T00:00:00Z,4
ADA/USDT,45,SIDEWAYS,2021-03-15T00:00:00Z,2021-03-17T00:00:00Z,3
ADA/USDT,46,TRANSITION,2021-03-18T00:00:00Z,2021-03-25T00:00:00Z,8
ADA/USDT,47,SIDEWAYS,2021-03-26T00:00:00Z,2021-03-28T00:00:00Z,3
ADA/USDT,48,TRANSITION,2021-03-29T00:00:00Z,2021-04-01T00:00:00Z,4
ADA/USDT,49,SIDEWAYS,2021-04-02T00:00:00Z,2021-04-02T00:00:00Z,1
ADA/USDT,50,TRANSITION,2021-04-03T00:00:00Z,2021-04-03T00:00:00Z,1
ADA/USDT,51,SIDEWAYS,2021-04-04T00:00:00Z,2021-04-06T00:00:00Z,3
ADA/USDT,52,TRANSITION,2021-04-07T00:00:00Z,2021-04-12T00:00:00Z,6
ADA/USDT,53,BULL,2021-04-13T00:00:00Z,2021-04-18T00:00:00Z,6
ADA/USDT,54,BEAR,2021-04-19T00:00:00Z,2021-04-29T00:00:00Z,11
ADA/USDT,55,TRANSITION,2021-04-30T00:00:00Z,2021-05-03T00:00:00Z,4
ADA/USDT,56,SIDEWAYS,2021-05-04T00:00:00Z,2021-05-08T00:00:00Z,5
ADA/USDT,57,TRANSITION,2021-05-09T00:00:00Z,2021-05-13T00:00:00Z,5
ADA/USDT,58,BULL,2021-05-14T00:00:00Z,2021-05-19T00:00:00Z,6
ADA/USDT,59,BEAR,2021-05-20T00:00:00Z,2021-06-01T00:00:00Z,13
ADA/USDT,60,TRANSITION,2021-06-02T00:00:00Z,2021-06-06T00:00:00Z,5
ADA/USDT,61,SIDEWAYS,2021-06-07T00:00:00Z,2021-06-10T00:00:00Z,4
ADA/USDT,62,TRANSITION,2021-06-11T00:00:00Z,2021-06-21T00:00:00Z,11
ADA/USDT,63,BEAR,2021-06-22T00:00:00Z,2021-07-06T00:00:00Z,15
ADA/USDT,64,TRANSITION,2021-07-07T00:00:00Z,2021-07-14T00:00:00Z,8
ADA/USDT,65,BEAR,2021-07-15T00:00:00Z,2021-07-26T00:00:00Z,12
ADA/USDT,66,BULL,2021-07-27T00:00:00Z,2021-07-30T00:00:00Z,4
ADA/USDT,67,TRANSITION,2021-07-31T00:00:00Z,2021-08-07T00:00:00Z,8
ADA/USDT,68,BULL,2021-08-08T00:00:00Z,2021-09-07T00:00:00Z,31
ADA/USDT,69,BEAR,2021-09-08T00:00:00Z,2021-10-07T00:00:00Z,30
ADA/USDT,70,TRANSITION,2021-10-08T00:00:00Z,2021-10-22T00:00:00Z,15
ADA/USDT,71,SIDEWAYS,2021-10-23T00:00:00Z,2021-10-29T00:00:00Z,7
ADA/USDT,72,TRANSITION,2021-10-30T00:00:00Z,2021-11-02T00:00:00Z,4
ADA/USDT,73,BEAR,2021-11-03T00:00:00Z,2021-11-04T00:00:00Z,2
ADA/USDT,74,TRANSITION,2021-11-05T00:00:00Z,2021-11-12T00:00:00Z,8
ADA/USDT,75,SIDEWAYS,2021-11-13T00:00:00Z,2021-11-22T00:00:00Z,10
ADA/USDT,76,TRANSITION,2021-11-23T00:00:00Z,2021-11-26T00:00:00Z,4
ADA/USDT,77,BEAR,2021-11-27T00:00:00Z,2021-12-23T00:00:00Z,27
ADA/USDT,78,BULL,2021-12-24T00:00:00Z,2021-12-30T00:00:00Z,7
ADA/USDT,79,TRANSITION,2021-12-31T00:00:00Z,2022-01-03T00:00:00Z,4
ADA/USDT,80,SIDEWAYS,2022-01-04T00:00:00Z,2022-01-07T00:00:00Z,4
ADA/USDT,81,TRANSITION,2022-01-08T00:00:00Z,2022-01-11T00:00:00Z,4
ADA/USDT,82,BEAR,2022-01-12T00:00:00Z,2022-01-12T00:00:00Z,1
ADA/USDT,83,TRANSITION,2022-01-13T00:00:00Z,2022-02-04T00:00:00Z,23
ADA/USDT,84,SIDEWAYS,2022-02-05T00:00:00Z,2022-02-27T00:00:00Z,23
ADA/USDT,85,TRANSITION,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,2
ADA/USDT,86,SIDEWAYS,2022-03-02T00:00:00Z,2022-03-04T00:00:00Z,3
ADA/USDT,87,TRANSITION,2022-03-05T00:00:00Z,2022-03-20T00:00:00Z,16
ADA/USDT,88,SIDEWAYS,2022-03-21T00:00:00Z,2022-03-23T00:00:00Z,3
ADA/USDT,89,TRANSITION,2022-03-24T00:00:00Z,2022-03-25T00:00:00Z,2
ADA/USDT,90,BULL,2022-03-26T00:00:00Z,2022-04-11T00:00:00Z,17
ADA/USDT,91,BEAR,2022-04-12T00:00:00Z,2022-04-16T00:00:00Z,5
ADA/USDT,92,TRANSITION,2022-04-17T00:00:00Z,2022-04-18T00:00:00Z,2
ADA/USDT,93,BEAR,2022-04-19T00:00:00Z,2022-04-20T00:00:00Z,2
ADA/USDT,94,TRANSITION,2022-04-21T00:00:00Z,2022-04-21T00:00:00Z,1
ADA/USDT,95,BEAR,2022-04-22T00:00:00Z,2022-05-31T00:00:00Z,40
ADA/USDT,96,BULL,2022-06-01T00:00:00Z,2022-06-12T00:00:00Z,12
ADA/USDT,97,TRANSITION,2022-06-13T00:00:00Z,2022-06-21T00:00:00Z,9
ADA/USDT,98,SIDEWAYS,2022-06-22T00:00:00Z,2022-07-31T00:00:00Z,40
ADA/USDT,99,TRANSITION,2022-08-01T00:00:00Z,2022-09-06T00:00:00Z,37
ADA/USDT,100,SIDEWAYS,2022-09-07T00:00:00Z,2022-10-13T00:00:00Z,37
ADA/USDT,101,TRANSITION,2022-10-14T00:00:00Z,2022-10-15T00:00:00Z,2
ADA/USDT,102,BEAR,2022-10-16T00:00:00Z,2022-10-25T00:00:00Z,10
ADA/USDT,103,BULL,2022-10-26T00:00:00Z,2022-10-28T00:00:00Z,3
ADA/USDT,104,BEAR,2022-10-29T00:00:00Z,2022-10-29T00:00:00Z,1
ADA/USDT,105,BULL,2022-10-30T00:00:00Z,2022-11-02T00:00:00Z,4
ADA/USDT,106,TRANSITION,2022-11-03T00:00:00Z,2022-11-07T00:00:00Z,5
ADA/USDT,107,SIDEWAYS,2022-11-08T00:00:00Z,2022-11-08T00:00:00Z,1
ADA/USDT,108,TRANSITION,2022-11-09T00:00:00Z,2022-11-13T00:00:00Z,5
ADA/USDT,109,BEAR,2022-11-14T00:00:00Z,2023-01-06T00:00:00Z,54
ADA/USDT,110,BULL,2023-01-07T00:00:00Z,2023-02-09T00:00:00Z,34
ADA/USDT,111,BEAR,2023-02-10T00:00:00Z,2023-02-14T00:00:00Z,5
ADA/USDT,112,BULL,2023-02-15T00:00:00Z,2023-02-22T00:00:00Z,8
ADA/USDT,113,TRANSITION,2023-02-23T00:00:00Z,2023-03-06T00:00:00Z,12
ADA/USDT,114,BEAR,2023-03-07T00:00:00Z,2023-03-14T00:00:00Z,8
ADA/USDT,115,BULL,2023-03-15T00:00:00Z,2023-03-15T00:00:00Z,1
ADA/USDT,116,BEAR,2023-03-16T00:00:00Z,2023-03-17T00:00:00Z,2
ADA/USDT,117,BULL,2023-03-18T00:00:00Z,2023-03-19T00:00:00Z,2
ADA/USDT,118,TRANSITION,2023-03-20T00:00:00Z,2023-03-31T00:00:00Z,12
ADA/USDT,119,BULL,2023-04-01T00:00:00Z,2023-04-21T00:00:00Z,21
ADA/USDT,120,BEAR,2023-04-22T00:00:00Z,2023-04-25T00:00:00Z,4
ADA/USDT,121,TRANSITION,2023-04-26T00:00:00Z,2023-05-01T00:00:00Z,6
ADA/USDT,122,SIDEWAYS,2023-05-02T00:00:00Z,2023-05-11T00:00:00Z,10
ADA/USDT,123,TRANSITION,2023-05-12T00:00:00Z,2023-05-29T00:00:00Z,18
ADA/USDT,124,SIDEWAYS,2023-05-30T00:00:00Z,2023-06-07T00:00:00Z,9
ADA/USDT,125,TRANSITION,2023-06-08T00:00:00Z,2023-06-09T00:00:00Z,2
ADA/USDT,126,BEAR,2023-06-10T00:00:00Z,2023-07-05T00:00:00Z,26
ADA/USDT,127,TRANSITION,2023-07-06T00:00:00Z,2023-07-10T00:00:00Z,5
ADA/USDT,128,SIDEWAYS,2023-07-11T00:00:00Z,2023-07-14T00:00:00Z,4
ADA/USDT,129,TRANSITION,2023-07-15T00:00:00Z,2023-07-17T00:00:00Z,3
ADA/USDT,130,BULL,2023-07-18T00:00:00Z,2023-07-18T00:00:00Z,1
ADA/USDT,131,TRANSITION,2023-07-19T00:00:00Z,2023-07-19T00:00:00Z,1
ADA/USDT,132,BULL,2023-07-20T00:00:00Z,2023-08-02T00:00:00Z,14
ADA/USDT,133,TRANSITION,2023-08-03T00:00:00Z,2023-08-06T00:00:00Z,4
ADA/USDT,134,SIDEWAYS,2023-08-07T00:00:00Z,2023-08-18T00:00:00Z,12
ADA/USDT,135,TRANSITION,2023-08-19T00:00:00Z,2023-08-20T00:00:00Z,2
ADA/USDT,136,BEAR,2023-08-21T00:00:00Z,2023-09-08T00:00:00Z,19
ADA/USDT,137,TRANSITION,2023-09-09T00:00:00Z,2023-09-11T00:00:00Z,3
ADA/USDT,138,BEAR,2023-09-12T00:00:00Z,2023-09-16T00:00:00Z,5
ADA/USDT,139,TRANSITION,2023-09-17T00:00:00Z,2023-09-30T00:00:00Z,14
ADA/USDT,140,SIDEWAYS,2023-10-01T00:00:00Z,2023-10-02T00:00:00Z,2
ADA/USDT,141,TRANSITION,2023-10-03T00:00:00Z,2023-10-09T00:00:00Z,7
ADA/USDT,142,SIDEWAYS,2023-10-10T00:00:00Z,2023-10-24T00:00:00Z,15
ADA/USDT,143,TRANSITION,2023-10-25T00:00:00Z,2023-10-26T00:00:00Z,2
ADA/USDT,144,BULL,2023-10-27T00:00:00Z,2024-01-03T00:00:00Z,69
ADA/USDT,145,BEAR,2024-01-04T00:00:00Z,2024-01-15T00:00:00Z,12
ADA/USDT,146,TRANSITION,2024-01-16T00:00:00Z,2024-01-23T00:00:00Z,8
ADA/USDT,147,BEAR,2024-01-24T00:00:00Z,2024-02-02T00:00:00Z,10
ADA/USDT,148,TRANSITION,2024-02-03T00:00:00Z,2024-02-10T00:00:00Z,8
ADA/USDT,149,SIDEWAYS,2024-02-11T00:00:00Z,2024-02-19T00:00:00Z,9
ADA/USDT,150,TRANSITION,2024-02-20T00:00:00Z,2024-02-21T00:00:00Z,2
ADA/USDT,151,SIDEWAYS,2024-02-22T00:00:00Z,2024-03-01T00:00:00Z,9
ADA/USDT,152,TRANSITION,2024-03-02T00:00:00Z,2024-03-04T00:00:00Z,3
ADA/USDT,153,BULL,2024-03-05T00:00:00Z,2024-03-05T00:00:00Z,1
ADA/USDT,154,TRANSITION,2024-03-06T00:00:00Z,2024-03-09T00:00:00Z,4
ADA/USDT,155,SIDEWAYS,2024-03-10T00:00:00Z,2024-04-03T00:00:00Z,25
ADA/USDT,156,TRANSITION,2024-04-04T00:00:00Z,2024-04-12T00:00:00Z,9
ADA/USDT,157,BEAR,2024-04-13T00:00:00Z,2024-05-16T00:00:00Z,34
ADA/USDT,158,BULL,2024-05-17T00:00:00Z,2024-05-18T00:00:00Z,2
ADA/USDT,159,TRANSITION,2024-05-19T00:00:00Z,2024-05-25T00:00:00Z,7
ADA/USDT,160,SIDEWAYS,2024-05-26T00:00:00Z,2024-06-21T00:00:00Z,27
ADA/USDT,161,TRANSITION,2024-06-22T00:00:00Z,2024-06-24T00:00:00Z,3
ADA/USDT,162,BEAR,2024-06-25T00:00:00Z,2024-07-02T00:00:00Z,8
ADA/USDT,163,BULL,2024-07-03T00:00:00Z,2024-07-03T00:00:00Z,1
ADA/USDT,164,TRANSITION,2024-07-04T00:00:00Z,2024-07-05T00:00:00Z,2
ADA/USDT,165,BEAR,2024-07-06T00:00:00Z,2024-07-13T00:00:00Z,8
ADA/USDT,166,BULL,2024-07-14T00:00:00Z,2024-07-14T00:00:00Z,1
ADA/USDT,167,TRANSITION,2024-07-15T00:00:00Z,2024-07-19T00:00:00Z,5
ADA/USDT,168,SIDEWAYS,2024-07-20T00:00:00Z,2024-08-02T00:00:00Z,14
ADA/USDT,169,TRANSITION,2024-08-03T00:00:00Z,2024-08-05T00:00:00Z,3
ADA/USDT,170,BEAR,2024-08-06T00:00:00Z,2024-08-23T00:00:00Z,18
ADA/USDT,171,BULL,2024-08-24T00:00:00Z,2024-08-26T00:00:00Z,3
ADA/USDT,172,BEAR,2024-08-27T00:00:00Z,2024-09-13T00:00:00Z,18
ADA/USDT,173,TRANSITION,2024-09-14T00:00:00Z,2024-09-19T00:00:00Z,6
ADA/USDT,174,SIDEWAYS,2024-09-20T00:00:00Z,2024-09-29T00:00:00Z,10
ADA/USDT,175,TRANSITION,2024-09-30T00:00:00Z,2024-09-30T00:00:00Z,1
ADA/USDT,176,SIDEWAYS,2024-10-01T00:00:00Z,2024-11-10T00:00:00Z,41
ADA/USDT,177,TRANSITION,2024-11-11T00:00:00Z,2024-11-11T00:00:00Z,1
ADA/USDT,178,BULL,2024-11-12T00:00:00Z,2024-12-18T00:00:00Z,37
ADA/USDT,179,BEAR,2024-12-19T00:00:00Z,2025-01-03T00:00:00Z,16
ADA/USDT,180,BULL,2025-01-04T00:00:00Z,2025-01-07T00:00:00Z,4
ADA/USDT,181,TRANSITION,2025-01-08T00:00:00Z,2025-01-12T00:00:00Z,5
ADA/USDT,182,SIDEWAYS,2025-01-13T00:00:00Z,2025-02-02T00:00:00Z,21
ADA/USDT,183,TRANSITION,2025-02-03T00:00:00Z,2025-02-04T00:00:00Z,2
ADA/USDT,184,BEAR,2025-02-05T00:00:00Z,2025-03-02T00:00:00Z,26
ADA/USDT,185,BULL,2025-03-03T00:00:00Z,2025-03-10T00:00:00Z,8
ADA/USDT,186,BEAR,2025-03-11T00:00:00Z,2025-03-13T00:00:00Z,3
ADA/USDT,187,TRANSITION,2025-03-14T00:00:00Z,2025-03-17T00:00:00Z,4
ADA/USDT,188,SIDEWAYS,2025-03-18T00:00:00Z,2025-05-11T00:00:00Z,55
ADA/USDT,189,TRANSITION,2025-05-12T00:00:00Z,2025-05-14T00:00:00Z,3
ADA/USDT,190,BULL,2025-05-15T00:00:00Z,2025-05-17T00:00:00Z,3
ADA/USDT,191,TRANSITION,2025-05-18T00:00:00Z,2025-05-21T00:00:00Z,4
ADA/USDT,192,SIDEWAYS,2025-05-22T00:00:00Z,2025-05-22T00:00:00Z,1
ADA/USDT,193,TRANSITION,2025-05-23T00:00:00Z,2025-06-01T00:00:00Z,10
ADA/USDT,194,SIDEWAYS,2025-06-02T00:00:00Z,2025-06-20T00:00:00Z,19
ADA/USDT,195,TRANSITION,2025-06-21T00:00:00Z,2025-06-25T00:00:00Z,5
ADA/USDT,196,BEAR,2025-06-26T00:00:00Z,2025-07-05T00:00:00Z,10
ADA/USDT,197,TRANSITION,2025-07-06T00:00:00Z,2025-07-12T00:00:00Z,7
ADA/USDT,198,BULL,2025-07-13T00:00:00Z,2025-08-01T00:00:00Z,20
ADA/USDT,199,BEAR,2025-08-02T00:00:00Z,2025-08-04T00:00:00Z,3
ADA/USDT,200,BULL,2025-08-05T00:00:00Z,2025-08-05T00:00:00Z,1
ADA/USDT,201,BEAR,2025-08-06T00:00:00Z,2025-08-07T00:00:00Z,2
ADA/USDT,202,TRANSITION,2025-08-08T00:00:00Z,2025-08-14T00:00:00Z,7
ADA/USDT,203,BULL,2025-08-15T00:00:00Z,2025-09-01T00:00:00Z,18
ADA/USDT,204,TRANSITION,2025-09-02T00:00:00Z,2025-09-05T00:00:00Z,4
ADA/USDT,205,SIDEWAYS,2025-09-06T00:00:00Z,2025-09-26T00:00:00Z,21
ADA/USDT,206,TRANSITION,2025-09-27T00:00:00Z,2025-10-02T00:00:00Z,6
ADA/USDT,207,SIDEWAYS,2025-10-03T00:00:00Z,2025-10-11T00:00:00Z,9
ADA/USDT,208,TRANSITION,2025-10-12T00:00:00Z,2025-10-12T00:00:00Z,1
ADA/USDT,209,BEAR,2025-10-13T00:00:00Z,2025-12-09T00:00:00Z,58
ADA/USDT,210,BULL,2025-12-10T00:00:00Z,2025-12-11T00:00:00Z,2
ADA/USDT,211,BEAR,2025-12-12T00:00:00Z,2026-01-05T00:00:00Z,25
ADA/USDT,212,BULL,2026-01-06T00:00:00Z,2026-01-09T00:00:00Z,4
ADA/USDT,213,TRANSITION,2026-01-10T00:00:00Z,2026-01-16T00:00:00Z,7
ADA/USDT,214,SIDEWAYS,2026-01-17T00:00:00Z,2026-01-24T00:00:00Z,8
ADA/USDT,215,TRANSITION,2026-01-25T00:00:00Z,2026-01-29T00:00:00Z,5
ADA/USDT,216,BEAR,2026-01-30T00:00:00Z,2026-02-25T00:00:00Z,27
ADA/USDT,217,BULL,2026-02-26T00:00:00Z,2026-02-28T00:00:00Z,3
ADA/USDT,218,BEAR,2026-03-01T00:00:00Z,2026-03-04T00:00:00Z,4
ADA/USDT,219,TRANSITION,2026-03-05T00:00:00Z,2026-03-10T00:00:00Z,6
ADA/USDT,220,SIDEWAYS,2026-03-11T00:00:00Z,2026-05-11T00:00:00Z,62
ADA/USDT,221,TRANSITION,2026-05-12T00:00:00Z,2026-05-17T00:00:00Z,6
ADA/USDT,222,SIDEWAYS,2026-05-18T00:00:00Z,2026-05-29T00:00:00Z,12
ADA/USDT,223,TRANSITION,2026-05-30T00:00:00Z,2026-06-02T00:00:00Z,4
ADA/USDT,224,BEAR,2026-06-03T00:00:00Z,2026-07-03T00:00:00Z,31
ADA/USDT,225,BULL,2026-07-04T00:00:00Z,2026-07-13T00:00:00Z,10
ADA/USDT,226,BEAR,2026-07-14T00:00:00Z,2026-07-14T00:00:00Z,1
ADA/USDT,227,TRANSITION,2026-07-15T00:00:00Z,2026-07-17T00:00:00Z,3
ADA/USDT,228,SIDEWAYS,2026-07-18T00:00:00Z,2026-08-06T00:00:00Z,20
ADA/USDT,229,TRANSITION,2026-08-07T00:00:00Z,2026-08-09T00:00:00Z,3
ADA/USDT,230,BULL,2026-08-10T00:00:00Z,2026-08-11T00:00:00Z,2
ADA/USDT,231,TRANSITION,2026-08-12T00:00:00Z,2026-08-15T00:00:00Z,4
ADA/USDT,232,SIDEWAYS,2026-08-16T00:00:00Z,2026-08-20T00:00:00Z,5
BTC/USDT,1,TRANSITION,2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,1
BTC/USDT,2,BEAR,2020-03-02T00:00:00Z,2020-03-02T00:00:00Z,1
BTC/USDT,3,TRANSITION,2020-03-03T00:00:00Z,2020-03-10T00:00:00Z,8
BTC/USDT,4,BEAR,2020-03-11T00:00:00Z,2020-04-05T00:00:00Z,26
BTC/USDT,5,TRANSITION,2020-04-06T00:00:00Z,2020-04-10T00:00:00Z,5
BTC/USDT,6,SIDEWAYS,2020-04-11T00:00:00Z,2020-04-29T00:00:00Z,19
BTC/USDT,7,TRANSITION,2020-04-30T00:00:00Z,2020-05-01T00:00:00Z,2
BTC/USDT,8,BULL,2020-05-02T00:00:00Z,2020-05-24T00:00:00Z,23
BTC/USDT,9,BEAR,2020-05-25T00:00:00Z,2020-05-25T00:00:00Z,1
BTC/USDT,10,TRANSITION,2020-05-26T00:00:00Z,2020-06-06T00:00:00Z,12
BTC/USDT,11,BULL,2020-06-07T00:00:00Z,2020-06-11T00:00:00Z,5
BTC/USDT,12,TRANSITION,2020-06-12T00:00:00Z,2020-06-14T00:00:00Z,3
BTC/USDT,13,SIDEWAYS,2020-06-15T00:00:00Z,2020-06-29T00:00:00Z,15
BTC/USDT,14,TRANSITION,2020-06-30T00:00:00Z,2020-07-09T00:00:00Z,10
BTC/USDT,15,SIDEWAYS,2020-07-10T00:00:00Z,2020-07-26T00:00:00Z,17
BTC/USDT,16,TRANSITION,2020-07-27T00:00:00Z,2020-07-28T00:00:00Z,2
BTC/USDT,17,BULL,2020-07-29T00:00:00Z,2020-08-25T00:00:00Z,28
BTC/USDT,18,BEAR,2020-08-26T00:00:00Z,2020-08-30T00:00:00Z,5
BTC/USDT,19,TRANSITION,2020-08-31T00:00:00Z,2020-09-06T00:00:00Z,7
BTC/USDT,20,BEAR,2020-09-07T00:00:00Z,2020-09-16T00:00:00Z,10
BTC/USDT,21,TRANSITION,2020-09-17T00:00:00Z,2020-09-20T00:00:00Z,4
BTC/USDT,22,SIDEWAYS,2020-09-21T00:00:00Z,2020-10-14T00:00:00Z,24
BTC/USDT,23,TRANSITION,2020-10-15T00:00:00Z,2020-10-17T00:00:00Z,3
BTC/USDT,24,BULL,2020-10-18T00:00:00Z,2020-12-11T00:00:00Z,55
BTC/USDT,25,BEAR,2020-12-12T00:00:00Z,2020-12-12T00:00:00Z,1
BTC/USDT,26,BULL,2020-12-13T00:00:00Z,2021-01-20T00:00:00Z,39
BTC/USDT,27,BEAR,2021-01-21T00:00:00Z,2021-01-29T00:00:00Z,9
BTC/USDT,28,TRANSITION,2021-01-30T00:00:00Z,2021-02-02T00:00:00Z,4
BTC/USDT,29,SIDEWAYS,2021-02-03T00:00:00Z,2021-02-05T00:00:00Z,3
BTC/USDT,30,TRANSITION,2021-02-06T00:00:00Z,2021-02-09T00:00:00Z,4
BTC/USDT,31,BULL,2021-02-10T00:00:00Z,2021-02-26T00:00:00Z,17
BTC/USDT,32,BEAR,2021-02-27T00:00:00Z,2021-03-01T00:00:00Z,3
BTC/USDT,33,BULL,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,1
BTC/USDT,34,TRANSITION,2021-03-03T00:00:00Z,2021-03-06T00:00:00Z,4
BTC/USDT,35,SIDEWAYS,2021-03-07T00:00:00Z,2021-03-09T00:00:00Z,3
BTC/USDT,36,TRANSITION,2021-03-10T00:00:00Z,2021-03-13T00:00:00Z,4
BTC/USDT,37,BULL,2021-03-14T00:00:00Z,2021-03-19T00:00:00Z,6
BTC/USDT,38,TRANSITION,2021-03-20T00:00:00Z,2021-03-24T00:00:00Z,5
BTC/USDT,39,SIDEWAYS,2021-03-25T00:00:00Z,2021-04-13T00:00:00Z,20
BTC/USDT,40,TRANSITION,2021-04-14T00:00:00Z,2021-04-22T00:00:00Z,9
BTC/USDT,41,BEAR,2021-04-23T00:00:00Z,2021-05-01T00:00:00Z,9
BTC/USDT,42,TRANSITION,2021-05-02T00:00:00Z,2021-05-07T00:00:00Z,6
BTC/USDT,43,SIDEWAYS,2021-05-08T00:00:00Z,2021-05-13T00:00:00Z,6
BTC/USDT,44,TRANSITION,2021-05-14T00:00:00Z,2021-05-15T00:00:00Z,2
BTC/USDT,45,BEAR,2021-05-16T00:00:00Z,2021-07-23T00:00:00Z,69
BTC/USDT,46,TRANSITION,2021-07-24T00:00:00Z,2021-07-27T00:00:00Z,4
BTC/USDT,47,BULL,2021-07-28T00:00:00Z,2021-09-07T00:00:00Z,42
BTC/USDT,48,BEAR,2021-09-08T00:00:00Z,2021-09-18T00:00:00Z,11
BTC/USDT,49,TRANSITION,2021-09-19T00:00:00Z,2021-09-21T00:00:00Z,3
BTC/USDT,50,BEAR,2021-09-22T00:00:00Z,2021-10-01T00:00:00Z,10
BTC/USDT,51,BULL,2021-10-02T00:00:00Z,2021-11-16T00:00:00Z,46
BTC/USDT,52,BEAR,2021-11-17T00:00:00Z,2021-11-17T00:00:00Z,1
BTC/USDT,53,TRANSITION,2021-11-18T00:00:00Z,2021-12-05T00:00:00Z,18
BTC/USDT,54,BEAR,2021-12-06T00:00:00Z,2022-02-05T00:00:00Z,62
BTC/USDT,55,BULL,2022-02-06T00:00:00Z,2022-02-17T00:00:00Z,12
BTC/USDT,56,TRANSITION,2022-02-18T00:00:00Z,2022-02-27T00:00:00Z,10
